Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,Class
35.2,151.7,13.8,10.2,6.6,153.0,1,Assam
34.3,152.8,10.5,10.0,7.3,158.3,1,Assam
36.0,146.1,18.2,7.3,6.5,151.7,0,Bhuttan
47.6,129.9,6.2,8.3,4.6,133.6,0,Assam
25.9,152.3,10.6,5.7,4.9,157.7,0,Bhuttan
36.9,167.5,14.5,7.1,4.0,170.0,0,Bhuttan
47.6,157.7,1.2,10.2,7.3,158.8,0,Assam
46.9,138.5,5.1,10.2,5.2,140.9,1,Assam
61.8,150.3,17.5,6.6,5.0,157.8,1,Bhuttan
79.2,154.4,17.3,7.4,6.4,157.9,0,Bhuttan
33.9,151.3,13.9,7.6,7.4,153.5,0,Assam
52.9,146.8,16.6,6.1,4.1,154.8,1,Bhuttan
38.0,167.6,14.7,9.9,5.3,164.6,1,Assam
34.9,140.7,14.1,8.2,6.8,143.9,1,Bhuttan
24.8,125.8,7.7,8.8,7.2,129.4,0,Assam
52.7,133.1,12.5,6.6,5.3,139.7,1,Bhuttan
45.7,150.4,10.7,7.1,4.3,153.0,0,Bhuttan
23.8,126.2,7.9,10.4,6.4,131.5,0,Assam
47.8,166.3,13.6,7.2,5.5,171.9,0,Bhuttan
28.5,138.3,6.5,10.8,4.5,141.8,1,Assam
56.6,133.7,1.5,7.1,7.2,134.7,0,Assam
41.7,147.1,12.5,7.9,6.9,148.6,1,Assam
61.4,119.7,10.4,6.8,6.8,124.0,1,Bhuttan
35.6,135.7,8.4,10.6,5.7,138.3,0,Assam
46.3,144.4,6.2,9.5,4.6,144.8,1,Assam
57.1,157.8,17.3,11.7,5.0,162.8,1,Bhuttan
25.4,144.8,10.4,10.1,5.9,144.3,1,Assam
51.7,144.6,21.9,6.3,5.4,150.7,1,Bhuttan
41.0,157.8,18.6,9.1,6.5,161.1,1,Bhuttan
55.8,156.2,14.8,10.4,7.5,155.9,1,Assam
36.3,141.3,22.7,7.1,5.4,145.9,0,Bhuttan
59.6,129.2,15.9,7.6,5.8,134.8,1,Bhuttan
58.2,168.2,16.0,7.7,3.9,175.3,1,Bhuttan
58.5,140.4,10.0,10.3,5.6,140.0,1,Assam
35.6,134.4,11.7,8.4,4.5,140.7,1,Bhuttan
44.8,157.9,13.0,8.8,7.0,159.9,0,Assam
62.1,146.1,12.6,6.8,6.4,151.7,0,Bhuttan
52.1,149.6,11.8,8.9,4.9,155.5,0,Bhuttan
65.4,158.2,19.7,8.4,4.8,163.5,0,Bhuttan
60.2,158.5,14.7,9.4,5.4,163.0,0,Bhuttan
36.4,143.4,23.7,6.9,6.8,147.9,1,Bhuttan
39.4,141.7,14.1,9.2,5.2,147.2,0,Bhuttan
35.6,144.2,6.4,12.1,6.2,147.1,1,Assam
36.8,158.3,11.2,10.3,6.7,160.3,0,Assam
37.7,145.2,14.0,8.7,5.9,147.0,1,Assam
55.0,154.5,17.7,8.7,3.9,160.1,0,Bhuttan
48.4,150.7,-4.3,8.8,4.7,153.2,1,Assam
41.9,149.7,5.0,9.0,6.1,152.3,1,Assam
43.4,156.6,12.9,9.5,6.8,158.9,0,Assam
37.0,147.2,19.5,8.2,4.9,147.8,1,Assam
54.3,169.5,15.8,7.7,4.4,177.1,0,Bhuttan
47.8,144.2,12.9,7.6,6.8,148.2,0,Assam
39.3,170.7,7.4,8.7,6.3,172.6,1,Assam
27.2,138.0,7.7,6.0,5.3,138.9,1,Assam
54.5,137.9,12.6,7.4,5.7,144.0,0,Bhuttan
34.7,120.7,9.9,8.3,6.1,125.7,1,Bhuttan
44.4,138.6,7.9,8.3,5.4,144.7,0,Bhuttan
41.8,142.3,2.4,9.9,6.6,141.0,1,Assam
31.1,134.0,9.9,9.5,4.5,140.3,1,Bhuttan
41.0,145.9,26.2,4.8,4.0,152.4,1,Bhuttan
51.2,146.4,19.2,11.8,3.2,151.6,0,Bhuttan
34.4,135.1,19.8,8.7,4.5,139.7,1,Bhuttan
40.3,172.0,22.2,9.6,5.9,180.0,1,Bhuttan
27.8,142.8,11.6,8.0,4.3,143.5,1,Assam
57.9,140.7,5.4,11.5,7.1,140.3,0,Assam
51.3,151.7,5.1,9.3,6.3,155.2,1,Assam
64.9,164.8,21.6,10.3,5.5,170.7,1,Bhuttan
38.8,139.5,18.5,6.9,5.6,146.3,0,Bhuttan
41.9,135.3,12.6,11.7,6.7,138.9,0,Assam
60.2,153.4,9.7,7.1,4.8,159.6,0,Bhuttan
39.8,144.1,0.1,10.8,5.6,145.9,1,Assam
55.2,131.9,6.1,9.3,5.8,133.8,0,Assam
71.1,151.1,19.5,10.3,4.0,156.0,1,Bhuttan
47.1,138.2,11.0,5.5,4.5,144.9,0,Bhuttan
38.3,133.7,15.8,8.6,4.2,140.1,1,Bhuttan
42.6,154.0,17.4,8.5,7.2,156.2,0,Assam
58.6,158.3,18.4,7.1,6.4,163.4,0,Bhuttan
36.2,132.5,12.0,4.5,5.5,138.3,0,Bhuttan
41.0,148.7,7.4,11.7,6.2,150.5,1,Assam
40.7,138.6,10.6,11.2,6.7,144.3,1,Assam
41.2,145.6,15.1,8.4,5.2,153.3,0,Bhuttan
29.5,143.6,17.1,5.1,3.7,149.4,1,Bhuttan
68.7,168.5,15.9,10.3,6.0,177.9,1,Bhuttan
63.3,158.6,15.4,7.1,4.6,166.9,0,Bhuttan
40.7,145.0,21.2,6.2,3.9,150.0,0,Bhuttan
48.6,158.8,17.8,6.7,4.1,165.0,0,Bhuttan
51.9,143.2,18.7,9.4,4.1,148.5,0,Bhuttan
60.6,155.4,11.2,11.4,6.0,154.6,1,Assam
41.6,143.8,5.4,12.4,7.6,148.2,0,Assam
45.7,131.6,11.5,9.2,4.4,137.1,0,Bhuttan
44.2,124.6,8.1,9.8,5.3,129.3,0,Assam
50.5,147.5,8.8,7.9,6.4,152.0,1,Assam
51.4,126.8,12.7,6.2,4.3,133.7,1,Bhuttan
43.4,155.3,23.4,10.1,8.4,163.4,0,Bhuttan
42.0,138.3,23.4,8.1,3.4,143.1,1,Bhuttan
41.1,131.2,13.3,6.3,5.4,139.8,1,Bhuttan
48.1,156.2,5.8,8.6,6.5,156.5,1,Assam
38.7,144.8,12.4,10.1,7.2,149.6,0,Assam
38.9,123.4,12.6,10.6,6.4,126.2,0,Assam
56.2,158.5,16.6,6.5,3.9,163.8,1,Bhuttan
31.5,127.9,12.3,8.0,5.7,131.9,0,Bhuttan
43.3,144.9,4.2,6.8,5.2,145.9,1,Assam
47.2,172.1,22.2,8.9,5.6,180.8,0,Bhuttan
52.7,133.1,13.8,7.4,4.4,139.9,1,Bhuttan
22.3,126.9,-2.8,10.1,6.9,127.4,0,Assam
35.7,148.9,24.1,4.2,5.3,156.7,0,Bhuttan
50.0,147.9,15.1,10.3,4.5,153.6,0,Assam
69.1,138.1,11.5,9.9,5.9,138.8,1,Assam
40.3,155.7,13.5,9.3,6.1,155.9,1,Assam
51.1,164.6,10.1,10.8,6.0,168.4,1,Assam
45.5,139.4,8.4,7.8,6.8,140.6,0,Assam
24.0,138.9,18.3,8.3,4.5,144.5,0,Bhuttan
42.9,135.2,11.0,9.4,6.6,137.7,0,Assam
58.0,159.2,18.8,9.1,3.2,165.6,0,Bhuttan
54.9,154.8,10.4,8.7,5.1,162.4,0,Bhuttan
41.8,140.0,11.9,11.5,4.7,140.4,1,Assam
38.7,132.7,1.5,12.1,6.3,133.8,1,Assam
55.0,138.9,19.1,8.6,4.7,146.6,1,Bhuttan
40.1,158.9,18.2,11.0,5.7,162.2,1,Bhuttan
38.7,140.5,10.3,10.9,5.7,142.6,1,Assam
41.6,142.1,15.5,12.2,7.6,145.9,0,Assam
64.6,154.2,18.0,9.1,6.1,159.5,1,Bhuttan
44.9,137.1,7.3,10.4,6.3,137.0,0,Assam
59.7,142.7,12.2,13.0,5.8,141.5,1,Assam
18.0,155.3,23.1,7.6,5.0,161.9,1,Bhuttan
29.4,130.7,3.7,8.5,6.5,131.4,1,Assam
40.7,147.8,1.7,10.4,6.9,149.1,0,Assam
49.4,151.3,16.5,9.4,5.9,157.4,1,Bhuttan
33.7,139.7,15.8,7.3,4.0,146.8,0,Bhuttan
54.9,166.7,19.1,9.1,5.5,170.6,0,Bhuttan
35.2,129.0,2.9,13.1,5.8,134.4,1,Assam
43.2,125.4,8.7,9.6,4.1,124.7,0,Assam
58.5,135.6,19.1,7.2,4.7,139.5,0,Bhuttan
36.3,161.7,28.2,9.3,5.0,167.6,0,Bhuttan
29.6,119.8,7.8,9.0,3.1,127.2,1,Bhuttan
40.1,141.5,11.4,8.8,5.7,140.0,1,Assam
47.2,150.2,2.7,8.7,5.9,152.5,1,Assam
54.7,128.5,2.3,7.3,5.2,130.9,0,Assam
51.5,142.2,7.9,11.5,3.7,143.2,1,Assam
55.6,149.2,17.7,10.6,5.2,156.0,0,Bhuttan
22.8,139.1,2.0,9.6,6.5,141.9,1,Assam
48.4,138.0,5.2,9.9,5.5,138.5,0,Assam
29.2,142.4,15.0,8.5,6.0,146.7,1,Bhuttan
44.8,166.4,12.5,10.1,5.5,167.8,1,Assam
33.8,152.4,3.0,10.3,5.4,152.8,1,Assam
41.4,138.5,13.5,7.7,3.1,143.9,0,Bhuttan
38.3,123.1,2.4,11.1,3.9,123.6,1,Assam
47.5,131.8,4.1,10.6,6.0,131.8,0,Assam
61.0,151.5,16.1,8.1,4.3,157.8,1,Bhuttan
35.9,132.8,9.8,7.1,7.1,138.5,1,Assam
43.1,151.0,14.9,10.1,6.0,150.6,1,Assam
36.6,134.0,8.2,15.7,7.3,136.4,1,Assam
46.5,151.4,16.5,7.5,3.4,157.2,1,Bhuttan
54.6,154.3,6.4,7.1,5.0,152.2,1,Assam
36.0,138.2,11.4,12.6,6.7,140.4,1,Assam
49.6,127.5,12.1,9.7,3.3,134.1,0,Bhuttan
39.8,146.9,15.6,6.1,5.7,154.0,1,Bhuttan
48.9,150.1,16.4,10.9,4.7,156.9,1,Bhuttan
34.9,149.9,6.4,10.1,5.4,154.8,1,Assam
48.6,124.2,9.6,8.3,4.1,130.2,1,Bhuttan
37.0,155.9,12.2,8.6,5.4,158.3,1,Assam
24.2,125.6,7.9,10.0,5.8,126.8,1,Assam
43.4,138.2,1.5,11.1,5.6,141.8,1,Assam
47.0,151.8,13.9,6.3,5.3,156.3,0,Bhuttan
40.7,150.8,6.1,10.3,4.7,152.5,1,Assam
25.2,139.6,12.6,9.6,6.3,140.3,1,Assam
33.3,134.5,10.0,8.8,7.2,141.0,0,Bhuttan
62.4,137.8,26.3,8.5,4.6,145.7,0,Bhuttan
36.1,140.6,20.8,12.1,7.3,143.5,1,Assam
26.9,128.3,1.4,12.7,6.8,129.1,1,Assam
41.3,149.6,14.6,7.5,4.6,156.5,0,Bhuttan
28.3,132.8,2.9,11.6,6.2,136.5,0,Assam
36.4,127.5,5.6,10.5,5.6,128.4,1,Assam
40.9,158.2,15.5,9.4,6.8,161.5,0,Assam
46.2,152.3,0.6,13.6,4.5,151.7,1,Assam
53.1,150.9,6.4,7.4,6.7,155.1,1,Assam
63.2,165.3,18.9,6.4,6.6,172.8,1,Bhuttan
45.8,143.6,3.9,8.8,5.6,147.1,1,Assam
33.2,149.0,10.1,7.9,5.3,154.0,1,Assam
54.6,137.4,17.7,8.5,3.0,144.7,1,Bhuttan
58.3,117.3,11.8,7.1,4.4,119.3,0,Bhuttan
37.0,148.3,23.0,7.4,5.6,152.5,1,Bhuttan
46.2,143.6,7.1,7.8,5.7,145.7,1,Assam
41.5,140.1,5.5,10.8,5.9,144.2,1,Assam
66.0,142.1,13.6,9.4,6.7,144.2,1,Assam
55.2,155.6,17.7,7.2,4.1,160.3,0,Bhuttan
45.1,143.4,23.5,7.1,3.8,148.5,1,Bhuttan
66.6,151.3,28.9,5.1,3.2,156.5,1,Bhuttan
45.2,131.0,5.8,5.4,5.3,135.0,0,Assam
50.6,144.9,9.2,12.0,6.7,149.2,1,Assam
35.2,138.9,12.7,9.9,5.9,141.6,1,Assam
48.5,142.6,8.2,10.8,3.7,142.3,1,Assam
33.6,134.9,2.6,12.8,7.5,137.7,1,Assam
26.7,131.7,4.5,9.5,5.7,133.9,0,Assam
62.8,142.6,4.2,8.1,6.5,145.6,1,Assam
41.5,150.0,4.3,11.5,6.6,155.8,1,Assam
61.1,143.2,7.2,10.7,5.1,147.3,1,Assam
60.3,150.1,16.2,9.1,4.6,154.7,0,Bhuttan
50.9,156.9,10.7,8.4,3.6,160.6,0,Assam
22.6,154.4,17.1,6.4,4.6,160.6,0,Bhuttan
52.9,162.4,13.5,13.7,4.3,160.6,1,Assam
49.0,142.8,12.7,7.0,4.7,150.8,0,Bhuttan
46.0,158.7,6.9,13.3,6.5,159.1,1,Assam
38.9,148.6,5.3,10.2,6.1,150.6,1,Assam
53.3,127.3,14.2,7.7,4.6,136.5,0,Bhuttan
54.0,154.8,12.6,11.1,6.3,158.8,1,Assam
54.7,141.3,20.8,6.6,4.6,148.7,1,Bhuttan
29.3,147.3,5.1,11.4,5.5,152.2,1,Assam
37.4,139.2,1.5,12.5,6.4,142.4,1,Assam
31.1,146.9,11.5,11.6,7.0,147.2,1,Assam
26.2,134.0,13.1,9.0,3.5,143.2,1,Bhuttan
27.9,134.6,7.0,8.0,6.0,134.8,1,Assam
46.4,133.3,13.4,8.5,5.1,138.9,0,Bhuttan
58.8,136.2,27.8,6.4,5.4,140.8,1,Bhuttan
58.1,137.4,18.1,9.0,4.7,141.7,1,Bhuttan
50.4,129.1,10.9,8.3,4.6,135.6,1,Bhuttan
49.9,165.3,12.5,8.2,7.4,168.4,0,Assam
66.5,163.6,10.0,5.2,7.1,171.3,1,Bhuttan
38.6,130.4,3.6,12.0,5.7,132.9,0,Assam
48.0,140.5,8.1,8.3,7.2,141.3,0,Assam
34.1,147.4,18.9,6.7,5.1,152.4,0,Bhuttan
31.3,149.9,12.4,8.7,5.3,154.6,0,Bhuttan
49.8,141.8,10.3,11.3,7.5,144.0,0,Assam
47.8,138.9,24.8,8.4,5.9,144.4,1,Bhuttan
36.8,162.5,14.8,9.9,4.8,163.0,1,Assam
36.9,131.9,8.1,12.6,5.7,135.3,0,Assam
46.4,142.5,11.6,8.3,4.7,150.5,0,Bhuttan
44.9,143.7,9.1,11.0,4.6,146.4,1,Assam
73.1,135.6,21.3,7.7,5.0,142.7,1,Bhuttan
47.0,150.6,16.5,7.9,3.2,156.8,1,Bhuttan
51.4,128.5,8.7,8.8,6.2,131.3,1,Assam
35.2,146.7,4.8,12.6,5.4,149.9,1,Assam
41.8,161.6,27.8,8.5,4.3,168.2,1,Bhuttan
62.2,161.2,14.2,10.7,5.0,168.7,0,Bhuttan
55.3,147.6,23.0,8.5,2.8,154.6,0,Bhuttan
34.2,142.6,9.2,8.8,6.2,144.5,1,Assam
33.8,143.2,16.1,10.3,3.4,148.8,1,Bhuttan
51.8,149.0,2.7,8.5,6.6,149.5,1,Assam
45.2,131.0,12.1,10.0,4.4,135.8,1,Bhuttan
29.6,149.2,12.0,6.7,4.3,158.1,0,Bhuttan
61.6,165.7,11.7,5.4,5.1,170.7,0,Bhuttan
62.9,169.5,18.0,9.3,5.5,174.5,1,Bhuttan
34.8,148.5,14.0,12.3,5.8,145.7,1,Assam
22.5,148.7,10.1,11.2,4.0,149.3,1,Assam
42.1,142.9,9.2,9.6,4.9,145.8,1,Assam
70.0,152.6,21.9,7.5,3.7,160.4,1,Bhuttan
46.8,148.9,13.0,12.1,8.0,152.1,1,Assam
23.5,138.9,23.6,7.0,5.7,147.8,1,Bhuttan
48.1,142.6,4.9,12.3,6.2,142.6,1,Assam
38.7,159.8,10.0,9.6,5.3,166.5,0,Bhuttan
33.1,144.4,23.2,9.6,5.2,152.7,1,Bhuttan
44.3,158.3,16.1,6.9,5.0,165.6,1,Bhuttan
53.4,174.0,10.8,10.6,4.9,177.2,0,Bhuttan
33.2,144.3,3.4,6.7,5.3,143.8,1,Assam
21.0,145.2,18.0,9.4,6.7,145.1,0,Assam
38.1,141.5,7.1,11.1,8.0,141.1,0,Assam
40.4,133.7,12.2,10.3,6.7,138.6,1,Bhuttan
48.0,147.1,15.1,12.1,6.2,151.2,1,Assam
57.7,150.4,6.2,10.7,6.9,152.0,0,Assam
50.7,147.0,0.2,11.9,5.4,150.6,1,Assam
15.2,144.4,24.1,7.4,5.7,148.3,1,Bhuttan
53.6,138.0,19.2,9.7,4.4,142.0,0,Bhuttan
48.1,150.6,16.9,8.8,5.1,156.5,1,Bhuttan
25.9,156.7,7.4,7.8,6.7,157.4,1,Assam
41.7,145.0,17.9,9.1,3.7,151.7,0,Bhuttan
61.7,147.8,17.6,10.0,4.8,153.1,1,Bhuttan
40.4,151.1,19.5,9.5,4.0,156.7,1,Bhuttan
42.7,131.2,14.4,6.7,4.9,138.1,1,Bhuttan
58.0,140.5,20.2,9.5,4.5,148.1,1,Bhuttan
32.6,126.8,7.0,8.9,6.1,130.0,1,Assam
55.1,159.4,10.2,8.8,5.1,163.8,0,Bhuttan
53.0,143.7,14.7,6.9,7.1,144.4,1,Assam
59.3,157.4,18.0,7.2,5.0,162.5,1,Bhuttan
47.6,141.1,12.2,6.4,5.2,142.0,1,Assam
42.2,143.6,20.6,8.6,4.3,150.2,1,Bhuttan
50.3,131.4,7.7,9.8,7.6,131.0,0,Assam
55.8,143.7,25.4,8.0,6.1,150.1,1,Bhuttan
55.3,167.3,21.6,6.5,3.6,173.2,0,Bhuttan
40.0,143.4,6.3,10.7,5.5,145.4,1,Assam
26.6,152.7,16.2,9.4,6.1,159.9,0,Bhuttan
48.0,138.0,8.7,9.2,7.3,139.9,0,Assam
61.8,141.9,17.4,8.5,4.7,148.1,0,Bhuttan
55.2,125.0,11.5,8.3,4.8,130.9,0,Bhuttan
37.4,130.9,10.4,10.7,8.7,136.0,1,Assam
45.8,157.5,9.2,7.9,7.4,159.8,0,Assam
56.7,138.8,10.5,10.0,6.2,139.3,1,Assam
17.5,138.7,14.8,7.9,6.1,140.1,1,Assam
40.5,153.4,15.6,8.1,5.2,158.9,0,Bhuttan
32.6,143.0,23.7,6.3,3.1,147.0,1,Bhuttan
50.0,142.6,13.9,11.5,6.1,145.7,1,Assam
44.6,146.9,25.6,9.3,3.2,152.8,1,Bhuttan
26.5,141.3,8.8,12.5,7.4,143.3,0,Assam
43.6,143.8,21.8,9.2,5.6,149.0,0,Bhuttan
61.0,152.8,17.3,6.7,4.3,157.6,1,Bhuttan
51.2,148.7,9.4,11.2,5.9,153.3,1,Assam
46.6,143.8,17.6,11.1,7.2,144.1,0,Assam
53.5,141.9,19.7,5.7,5.8,145.8,1,Bhuttan
60.8,172.3,9.4,10.3,6.5,172.6,1,Assam
32.5,136.0,18.6,7.9,5.1,142.2,0,Bhuttan
50.3,130.0,12.0,6.0,5.9,136.8,1,Bhuttan
39.3,141.0,15.6,13.8,4.8,141.5,0,Assam
42.5,132.5,5.3,11.2,6.8,135.3,1,Assam
45.7,155.5,9.1,9.2,6.4,153.8,1,Assam
49.1,125.7,9.4,9.0,5.4,126.5,1,Assam
54.5,133.1,7.0,8.8,3.7,133.4,0,Assam
34.4,167.1,17.6,8.7,5.3,173.1,1,Bhuttan
23.3,126.8,3.3,9.6,5.6,125.1,0,Assam
26.2,132.0,2.4,9.4,5.4,129.8,0,Assam
40.6,137.8,20.3,10.5,6.0,142.7,1,Bhuttan
29.6,146.8,21.2,10.3,4.1,151.8,1,Bhuttan
47.5,145.7,11.4,8.4,5.6,150.5,1,Assam
37.8,140.0,16.7,10.0,6.6,141.1,0,Assam
47.1,121.5,12.5,7.9,5.0,126.6,1,Bhuttan
62.3,146.3,9.1,13.0,8.4,146.6,0,Assam
58.3,124.5,12.1,8.0,5.7,130.6,0,Bhuttan
60.1,163.1,22.1,9.8,4.5,167.9,1,Bhuttan
52.5,169.2,13.0,10.3,4.2,173.1,0,Bhuttan
43.8,150.4,12.1,5.3,5.1,155.5,0,Bhuttan
44.4,147.9,16.4,9.1,6.4,154.9,1,Bhuttan
61.8,157.0,21.5,6.7,6.4,165.1,1,Bhuttan
27.3,165.7,25.6,5.9,5.2,171.5,0,Bhuttan
37.3,153.1,16.6,10.7,6.9,154.0,0,Assam
54.1,139.2,20.0,5.7,5.7,142.4,0,Bhuttan
36.6,144.9,2.3,4.5,6.3,148.6,1,Assam
36.2,134.8,9.8,8.0,8.5,134.1,0,Assam
64.1,140.7,5.7,7.8,6.4,140.8,1,Assam
41.8,134.2,11.4,8.3,5.6,141.2,1,Bhuttan
49.4,143.8,26.2,8.4,5.2,152.0,1,Bhuttan
69.1,159.8,20.9,7.8,5.2,163.9,1,Bhuttan
40.2,159.9,11.5,8.2,6.5,158.9,1,Assam
40.5,142.7,15.4,8.3,6.8,146.3,0,Assam
43.3,137.3,14.4,11.5,4.2,136.5,0,Assam
40.1,145.9,24.2,7.4,4.0,152.4,1,Bhuttan
47.3,136.6,21.8,5.4,2.9,141.2,0,Bhuttan
42.4,142.9,4.7,11.1,5.3,142.6,1,Assam
55.2,146.9,12.5,7.7,3.4,152.0,0,Bhuttan
52.3,166.5,5.4,9.8,4.7,171.6,1,Assam
42.7,130.6,0.5,11.5,5.2,136.0,0,Assam
49.5,154.6,13.5,7.9,5.4,157.6,1,Assam
49.1,157.0,6.6,10.5,6.5,160.9,1,Assam
42.0,141.2,16.6,8.3,3.6,146.6,1,Bhuttan
55.0,156.1,7.3,7.6,6.6,159.3,1,Assam
47.1,141.7,21.2,10.1,4.7,148.2,1,Bhuttan
41.6,143.2,9.1,9.7,5.9,143.0,1,Assam
35.2,134.3,9.0,6.9,6.5,142.7,1,Bhuttan
45.1,145.2,14.7,11.3,3.4,146.0,0,Assam
44.4,146.8,3.6,7.6,4.9,149.4,1,Assam
48.6,149.4,10.4,9.3,6.1,149.1,1,Assam
46.7,156.9,11.7,6.7,4.1,162.0,0,Bhuttan
47.2,161.8,24.8,8.7,5.0,170.8,1,Bhuttan
59.2,159.2,23.1,8.3,4.3,166.0,1,Bhuttan
45.3,132.0,12.9,5.3,3.8,136.1,1,Bhuttan
61.7,143.0,5.9,11.0,7.1,148.1,0,Assam
33.6,134.9,11.5,6.6,4.4,137.5,1,Bhuttan
43.7,126.8,13.7,5.0,4.9,133.0,1,Bhuttan
37.2,141.4,1.5,13.2,6.5,139.5,1,Assam
42.6,151.7,3.2,9.0,7.7,153.1,0,Assam
46.5,137.2,-0.7,11.8,4.9,142.1,0,Assam
23.7,152.9,4.6,10.5,6.2,152.6,1,Assam
37.8,139.5,10.5,9.5,5.2,138.8,1,Assam
65.2,150.7,10.9,6.9,6.6,156.9,0,Bhuttan
30.8,140.5,10.5,6.8,5.3,148.3,0,Bhuttan
31.5,147.5,16.2,8.1,5.0,152.0,0,Bhuttan
26.0,136.9,15.5,9.7,6.7,138.9,0,Assam
48.4,144.1,9.6,11.6,5.3,145.3,1,Assam
49.7,147.2,19.2,7.0,5.4,151.9,0,Bhuttan
26.9,131.3,8.9,8.8,8.3,135.4,0,Assam
43.5,148.9,5.3,11.9,4.4,149.9,1,Assam
52.3,151.5,15.9,5.6,5.0,158.0,1,Bhuttan
56.8,154.2,8.8,8.0,4.7,154.8,1,Assam
39.8,157.6,5.2,6.3,4.7,158.5,1,Assam
36.2,154.9,15.0,6.2,7.4,162.9,0,Assam
49.6,149.3,7.9,7.6,5.6,155.5,0,Bhuttan
57.3,145.3,14.4,12.6,5.9,149.3,1,Assam
58.4,150.1,9.5,8.9,7.3,151.3,1,Assam
38.3,144.3,19.2,8.5,4.6,152.1,1,Bhuttan
27.5,129.9,2.2,9.6,7.6,132.2,0,Assam
44.3,128.7,6.6,11.5,5.3,129.7,0,Assam
38.3,131.4,10.8,10.2,7.4,136.7,1,Bhuttan
39.7,134.7,2.2,11.4,6.5,137.0,0,Assam
57.5,128.8,13.1,8.4,5.6,134.0,1,Bhuttan
26.2,149.5,5.4,10.0,5.1,152.7,1,Assam
61.3,165.0,21.2,7.3,4.3,172.7,1,Bhuttan
59.6,162.7,14.3,7.5,4.3,167.2,0,Bhuttan
21.7,119.8,4.2,13.9,6.2,120.8,0,Assam
14.5,122.1,12.0,6.6,3.3,128.2,1,Bhuttan
25.8,158.2,15.3,7.2,5.3,161.6,0,Assam
45.9,142.7,10.9,7.8,4.7,147.1,1,Assam
46.6,120.3,9.5,6.9,5.9,126.0,1,Bhuttan
44.4,163.0,14.1,12.4,5.9,167.0,1,Assam
48.8,133.6,6.0,7.3,4.8,135.2,0,Assam
47.6,135.2,24.8,6.1,5.6,140.6,1,Bhuttan
31.6,130.3,3.9,8.2,6.5,132.4,1,Assam
42.8,152.2,7.9,13.0,5.6,154.5,1,Assam
41.9,141.6,10.0,7.0,3.9,145.7,0,Bhuttan
48.4,158.4,8.3,9.5,5.9,156.7,1,Assam
38.3,134.1,10.9,6.1,6.1,142.8,1,Bhuttan
36.9,131.5,4.3,10.0,5.1,131.4,1,Assam
53.7,162.3,4.6,8.4,4.1,162.1,1,Assam
43.2,142.6,14.2,7.7,4.3,147.1,0,Bhuttan
71.4,155.5,15.9,9.1,4.9,159.0,1,Bhuttan
30.8,135.2,12.9,13.4,5.9,137.6,1,Assam
56.0,146.3,2.0,9.7,5.5,145.1,1,Assam
46.2,136.0,12.4,12.4,5.3,136.7,1,Assam
33.2,133.1,6.6,12.0,5.5,137.5,0,Assam
51.3,145.9,8.6,9.7,5.4,151.4,1,Assam
42.6,147.2,10.4,10.8,6.7,151.6,0,Assam
41.7,168.5,7.7,14.5,5.9,169.6,1,Assam
41.1,146.1,10.9,11.7,3.5,147.2,0,Assam
45.3,146.0,20.0,8.6,6.4,151.9,0,Bhuttan
55.0,154.8,1.7,11.6,5.2,153.5,1,Assam
52.2,150.7,9.1,10.2,7.5,152.6,0,Assam
51.1,135.4,13.6,9.0,6.1,141.2,1,Bhuttan
39.5,160.6,15.8,7.5,6.0,164.1,0,Bhuttan
63.6,154.8,12.9,10.2,4.3,160.0,0,Bhuttan
37.8,148.9,11.3,8.1,5.9,149.2,1,Assam
46.1,140.9,10.6,14.0,5.2,143.6,1,Assam
50.2,151.5,9.2,8.9,6.5,153.8,1,Assam
33.3,136.0,8.9,8.7,5.2,140.0,1,Assam
56.0,145.0,10.4,8.0,3.3,150.6,0,Bhuttan
38.4,127.1,11.7,4.1,6.3,133.4,1,Bhuttan
61.1,126.9,9.2,8.2,4.6,132.6,1,Bhuttan
60.3,157.5,7.6,7.1,6.9,156.6,1,Assam
35.7,146.7,8.5,8.6,7.1,149.0,0,Assam
39.3,141.9,0.7,9.5,5.8,138.7,1,Assam
52.2,148.3,10.9,11.7,4.7,147.6,1,Assam
20.3,158.2,13.8,9.0,4.0,160.8,0,Bhuttan
32.8,161.3,17.9,12.9,5.9,163.8,1,Assam
25.5,161.4,17.3,9.7,5.3,171.1,1,Bhuttan
43.1,140.5,4.8,7.5,5.8,141.2,1,Assam
38.2,130.3,2.2,7.9,4.6,130.6,1,Assam
19.1,115.7,6.2,10.0,6.4,117.2,0,Assam
23.4,135.2,18.0,7.6,5.5,139.8,0,Bhuttan
41.2,154.1,9.4,8.2,5.8,157.9,0,Bhuttan
36.5,142.6,10.3,7.1,6.9,144.5,0,Assam
37.6,140.5,12.4,7.9,3.9,144.6,0,Bhuttan
38.7,142.1,11.7,10.6,5.7,145.7,1,Assam
41.4,135.2,12.5,12.3,5.5,139.1,0,Assam
26.6,123.5,9.3,8.4,6.5,121.4,0,Assam
30.8,135.4,13.2,10.1,7.8,134.2,0,Assam
46.4,123.4,5.7,11.0,4.9,123.6,1,Assam
55.0,143.1,14.4,11.0,5.9,144.7,1,Assam
47.7,161.8,18.3,5.9,4.1,169.8,1,Bhuttan
51.0,148.4,17.5,9.2,7.2,152.6,1,Bhuttan
